Value_timestamp,Unite_timestamp,Value_position_lat,Unite_position_lat,Value_position_long,Unite_position_long,Value_distance,Unite_distance,Value_heart_rate,Unite_heart_rate,Value_speed,Unite_speed,Value_altitude,Unite_altitude,Value_temperature,Unite_temperature
1371868637000,ms,-31.964075351133943,degrees,116.12092575989664,degrees,2124.37,m,125,bpm,2.8,m/s,298.0,m,null,null
1371868638000,ms,-31.964057749137282,degrees,116.12092584371567,degrees,2126.3,m,126,bpm,2.748,m/s,298.0,m,null,null
1371868643000,ms,-31.96396579965949,degrees,116.12088829278946,degrees,2137.49,m,124,bpm,2.459,m/s,298.0,m,null,null
1371868647000,ms,-31.96388273499906,degrees,116.12085945904255,degrees,2147.91,m,125,bpm,2.428,m/s,298.0,m,null,null
1371868652000,ms,-31.963777542114258,degrees,116.12084512598813,degrees,2160.1,m,121,bpm,2.328,m/s,297.79999999999995,m,null,null
1371868657000,ms,-31.963705457746983,degrees,116.12078687176108,degrees,2170.02,m,119,bpm,2.249,m/s,297.6,m,null,null
1371868658000,ms,-31.963687939569354,degrees,116.12076675519347,degrees,2172.74,m,119,bpm,2.253,m/s,297.4,m,null,null
1371868662000,ms,-31.963613005355,degrees,116.12070464529097,degrees,2183.23,m,117,bpm,2.319,m/s,297.20000000000005,m,null,null
1371868664000,ms,-31.963569670915604,degrees,116.12064211629331,degrees,2190.89,m,117,bpm,2.507,m/s,297.20000000000005,m,null,null
1371868666000,ms,-31.96351770311594,degrees,116.12061579711735,degrees,2197.43,m,117,bpm,2.644,m/s,297.20000000000005,m,null,null
1371868670000,ms,-31.96340295486152,degrees,116.12048579379916,degrees,2215.22,m,118,bpm,3.335,m/s,297.0,m,null,null
1371868672000,ms,-31.9633711874485,degrees,116.12040557898581,degrees,2223.58,m,118,bpm,3.67,m/s,297.0,m,null,null
1371868675000,ms,-31.963322153314948,degrees,116.12027884460986,degrees,2236.73,m,120,bpm,4.006,m/s,297.0,m,null,null
1371868677000,ms,-31.963276471942663,degrees,116.12018262036145,degrees,2247.14,m,123,bpm,4.182,m/s,296.79999999999995,m,null,null
1371868678000,ms,-31.963274711742997,degrees,116.1201335862279,degrees,2251.76,m,124,bpm,4.343,m/s,296.79999999999995,m,null,null
1371868679000,ms,-31.963258534669876,degrees,116.12008195370436,degrees,2256.95,m,125,bpm,4.541,m/s,296.79999999999995,m,null,null
1371868682000,ms,-31.963203884661198,degrees,116.1199864000082,degrees,2268.01,m,127,bpm,4.448,m/s,296.79999999999995,m,null,null
1371868686000,ms,-31.963226851075888,degrees,116.11984860152006,degrees,2281.72,m,129,bpm,4.113,m/s,296.6,m,null,null
1371868689000,ms,-31.96320212446153,degrees,116.11975212581456,degrees,2290.91,m,132,bpm,3.697,m/s,296.6,m,null,null
1371868690000,ms,-31.963201705366373,degrees,116.11972136422992,degrees,2293.81,m,132,bpm,3.571,m/s,296.6,m,null,null
1371868694000,ms,-31.963128112256527,degrees,116.11959395930171,degrees,2308.44,m,134,bpm,3.279,m/s,296.6,m,null,null
1371868698000,ms,-31.963088801130652,degrees,116.11944492906332,degrees,2323.39,m,134,bpm,3.442,m/s,296.79999999999995,m,null,null
1371868702000,ms,-31.962985787540674,degrees,116.11932263709605,degrees,2339.68,m,133,bpm,3.681,m/s,296.79999999999995,m,null,null
1371868707000,ms,-31.962905321270227,degrees,116.11917897127569,degrees,2355.98,m,133,bpm,3.663,m/s,296.6,m,null,null
1371868709000,ms,-31.962845977395773,degrees,116.11914594657719,degrees,2363.28,m,133,bpm,3.58,m/s,296.79999999999995,m,null,null
1371868711000,ms,-31.96282485499978,degrees,116.11915742978454,degrees,2366.09,m,131,bpm,3.316,m/s,296.6,m,null,null
1371868715000,ms,-31.962808929383755,degrees,116.1192093975842,degrees,2372.23,m,128,bpm,2.551,m/s,296.6,m,null,null
1371868717000,ms,-31.96280926465988,degrees,116.11922465264797,degrees,2373.67,m,128,bpm,2.082,m/s,296.6,m,null,null
1371868722000,ms,-31.962820161134005,degrees,116.11929573118687,degrees,2380.56,m,128,bpm,1.312,m/s,296.4,m,null,null
1371868726000,ms,-31.962832398712635,degrees,116.1194596812129,degrees,2396.15,m,129,bpm,1.874,m/s,296.20000000000005,m,null,null
1371868730000,ms,-31.962813790887594,degrees,116.11963829956949,degrees,2413.75,m,129,bpm,2.925,m/s,296.0,m,null,null
1371868734000,ms,-31.962868692353368,degrees,116.1198259703815,degrees,2433.08,m,130,bpm,4.122,m/s,295.6,m,null,null
1371868736000,ms,-31.962876738980412,degrees,116.11990677192807,degrees,2441.17,m,130,bpm,4.327,m/s,295.4,m,null,null
1371868738000,ms,-31.96285796351731,degrees,116.1199829634279,degrees,2448.61,m,130,bpm,4.285,m/s,295.20000000000005,m,null,null
1371868740000,ms,-31.96285268291831,degrees,116.12006711773574,degrees,2456.59,m,130,bpm,4.348,m/s,295.0,m,null,null
1371868741000,ms,-31.96283508092165,degrees,116.12008421681821,degrees,2458.93,m,129,bpm,4.258,m/s,295.0,m,null,null
1371868742000,ms,-31.96280725300312,degrees,116.12008622847497,degrees,2461.85,m,129,bpm,4.062,m/s,294.79999999999995,m,null,null
1371868745000,ms,-31.962733659893274,degrees,116.11998246051371,degrees,2474.63,m,128,bpm,3.691,m/s,294.6,m,null,null
1371868748000,ms,-31.96267574094236,degrees,116.11984994262457,degrees,2488.74,m,129,bpm,3.735,m/s,294.20000000000005,m,null,null
1371868750000,ms,-31.962643219158053,degrees,116.11975405365229,degrees,2498.5,m,130,bpm,3.939,m/s,294.0,m,null,null
1371868754000,ms,-31.962532494217157,degrees,116.11960561014712,degrees,2517.27,m,131,bpm,4.36,m/s,293.6,m,null,null
1371868758000,ms,-31.96244171820581,degrees,116.11950024962425,degrees,2531.54,m,130,bpm,4.428,m/s,293.20000000000005,m,null,null
1371868759000,ms,-31.96241087280214,degrees,116.1194963939488,degrees,2534.91,m,129,bpm,4.341,m/s,293.20000000000005,m,null,null
1371868761000,ms,-31.96237189695239,degrees,116.11953101120889,degrees,2540.08,m,128,bpm,3.996,m/s,293.0,m,null,null
1371868763000,ms,-31.96236209012568,degrees,116.11956294625998,degrees,2543.2,m,126,bpm,3.557,m/s,292.79999999999995,m,null,null
1371868764000,ms,-31.96236594580114,degrees,116.11958641558886,degrees,2545.37,m,126,bpm,3.336,m/s,292.79999999999995,m,null,null
1371868765000,ms,-31.962377931922674,degrees,116.11961457878351,degrees,2548.27,m,126,bpm,3.056,m/s,292.6,m,null,null
1371868767000,ms,-31.96240408346057,degrees,116.11965271644294,degrees,2553.1,m,126,bpm,2.722,m/s,292.4,m,null,null
1371868770000,ms,-31.962430737912655,degrees,116.11974047496915,degrees,2561.99,m,127,bpm,2.444,m/s,292.20000000000005,m,null,null
1371868775000,ms,-31.9624612480402,degrees,116.11992789432406,degrees,2580.33,m,126,bpm,2.862,m/s,291.6,m,null,null
1371868778000,ms,-31.962444484233856,degrees,116.1201161518693,degrees,2598.31,m,129,bpm,3.604,m/s,291.4,m,null,null
1371868779000,ms,-31.962440125644207,degrees,116.12017549574375,degrees,2603.95,m,132,bpm,3.925,m/s,291.20000000000005,m,null,null
1371868780000,ms,-31.962450351566076,degrees,116.12022603861988,degrees,2608.8,m,135,bpm,4.19,m/s,291.20000000000005,m,null,null
1371868782000,ms,-31.96247097104788,degrees,116.12030491232872,degrees,2616.58,m,140,bpm,4.491,m/s,291.0,m,null,null
1371868783000,ms,-31.962482454255223,degrees,116.12033592537045,degrees,2619.77,m,141,bpm,4.472,m/s,290.79999999999995,m,null,null
1371868787000,ms,-31.96244850754738,degrees,116.12044346518815,degrees,2630.71,m,140,bpm,4.283,m/s,290.4,m,null,null
1371868788000,ms,-31.96245303377509,degrees,116.12046400085092,degrees,2632.67,m,140,bpm,4.095,m/s,290.4,m,null,null
1371868791000,ms,-31.962401568889618,degrees,116.12051873467863,degrees,2640.47,m,139,bpm,3.261,m/s,290.0,m,null,null
1371868795000,ms,-31.962348259985447,degrees,116.12053859978914,degrees,2647.18,m,138,bpm,2.33,m/s,289.6,m,null,null
1371868799000,ms,-31.96227273903787,degrees,116.12043483182788,degrees,2660.87,m,135,bpm,2.322,m/s,289.0,m,null,null
1371868803000,ms,-31.96229520253837,degrees,116.12032134085894,degrees,2672.99,m,135,bpm,2.564,m/s,288.6,m,null,null
1371868804000,ms,-31.962290927767754,degrees,116.1202852986753,degrees,2676.37,m,135,bpm,2.693,m/s,288.6,m,null,null
1371868806000,ms,-31.962260250002146,degrees,116.12021598033607,degrees,2683.71,m,135,bpm,2.995,m/s,288.4,m,null,null
1371868808000,ms,-31.96222186088562,degrees,116.1202073469758,degrees,2688.16,m,135,bpm,3.09,m/s,288.20000000000005,m,null,null
1371868809000,ms,-31.962199229747057,degrees,116.12024129368365,degrees,2692.11,m,135,bpm,3.031,m/s,288.0,m,null,null
1371868812000,ms,-31.962110130116343,degrees,116.12035092897713,degrees,2706.88,m,136,bpm,3.295,m/s,287.79999999999995,m,null,null
1371868816000,ms,-31.962039470672607,degrees,116.12052979879081,degrees,2725.61,m,135,bpm,3.831,m/s,287.4,m,null,null
1371868821000,ms,-31.961964955553412,degrees,116.12077304162085,degrees,2750.16,m,134,bpm,4.613,m/s,286.6,m,null,null
1371868824000,ms,-31.961889434605837,degrees,116.12091813236475,degrees,2766.47,m,135,bpm,4.812,m/s,286.20000000000005,m,null,null
1371868825000,ms,-31.961874766275287,degrees,116.12097856588662,degrees,2772.41,m,134,bpm,4.941,m/s,286.0,m,null,null
1371868829000,ms,-31.961825480684638,degrees,116.12119263969362,degrees,2793.65,m,133,bpm,5.203,m/s,285.6,m,null,null
1371868831000,ms,-31.961827659979463,degrees,116.12130529247224,degrees,2804.29,m,132,bpm,5.288,m/s,285.20000000000005,m,null,null
1371868832000,ms,-31.961817014962435,degrees,116.1213596072048,degrees,2809.52,m,132,bpm,5.308,m/s,285.0,m,null,null
1371868833000,ms,-31.96180561557412,degrees,116.12140000797808,degrees,2813.51,m,132,bpm,5.272,m/s,285.0,m,null,null
1371868835000,ms,-31.961801340803504,degrees,116.12145968712866,degrees,2819.36,m,132,bpm,4.997,m/s,284.6,m,null,null
1371868837000,ms,-31.96182304993272,degrees,116.12149950116873,degrees,2823.88,m,131,bpm,4.492,m/s,284.4,m,null,null
1371868841000,ms,-31.961845261976123,degrees,116.12161760218441,degrees,2835.74,m,130,bpm,3.637,m/s,283.79999999999995,m,null,null
1371868846000,ms,-31.96187878958881,degrees,116.12171634100378,degrees,2845.92,m,128,bpm,2.478,m/s,283.0,m,null,null
1371868849000,ms,-31.96182363666594,degrees,116.12178138457239,degrees,2855.05,m,127,bpm,2.507,m/s,282.6,m,null,null
1371868852000,ms,-31.961757922545075,degrees,116.12173872068524,degrees,2863.25,m,126,bpm,2.386,m/s,282.20000000000005,m,null,null
1371868855000,ms,-31.961714923381805,degrees,116.12165288999677,degrees,2872.95,m,127,bpm,2.604,m/s,281.79999999999995,m,null,null
1371868859000,ms,-31.961640156805515,degrees,116.12172958441079,degrees,2885.73,m,127,bpm,2.854,m/s,281.20000000000005,m,null,null
1371868862000,ms,-31.961681060492992,degrees,116.12192102707922,degrees,2904.2,m,126,bpm,3.471,m/s,280.79999999999995,m,null,null
1371868866000,ms,-31.961675863713026,degrees,116.12218321301043,degrees,2929.21,m,128,bpm,4.479,m/s,280.20000000000005,m,null,null
1371868870000,ms,-31.961682150140405,degrees,116.12240030430257,degrees,2950.19,m,128,bpm,5.425,m/s,279.6,m,null,null
1371868871000,ms,-31.961674857884645,degrees,116.12245713360608,degrees,2955.62,m,128,bpm,5.568,m/s,279.4,m,null,null
1371868872000,ms,-31.961680557578802,degrees,116.12251345999539,degrees,2960.98,m,129,bpm,5.591,m/s,279.20000000000005,m,null,null
1371868874000,ms,-31.961710061877966,degrees,116.12260297872126,degrees,2970.49,m,128,bpm,5.444,m/s,279.0,m,null,null
1371868875000,ms,-31.961733615025878,degrees,116.12263642251492,degrees,2974.59,m,128,bpm,5.444,m/s,278.79999999999995,m,null,null
1371868876000,ms,-31.96175130084157,degrees,116.12267816439271,degrees,2978.96,m,128,bpm,5.284,m/s,278.6,m,null,null
1371868878000,ms,-31.96178893558681,degrees,116.1227373406291,degrees,2985.99,m,128,bpm,4.909,m/s,278.4,m,null,null
1371868880000,ms,-31.961815170943737,degrees,116.12280179746449,degrees,2992.82,m,128,bpm,4.486,m/s,278.0,m,null,null
1371868885000,ms,-31.961933858692646,degrees,116.12299541942775,degrees,3015.58,m,129,bpm,4.086,m/s,277.20000000000005,m,null,null
1371868889000,ms,-31.96207861416042,degrees,116.12306817434728,degrees,3033.35,m,131,bpm,4.235,m/s,276.79999999999995,m,null,null
1371868894000,ms,-31.96220627054572,degrees,116.12313539721072,degrees,3049.5,m,133,bpm,3.965,m/s,276.20000000000005,m,null,null
1371868900000,ms,-31.962361754849553,degrees,116.12317982129753,degrees,3067.35,m,135,bpm,3.081,m/s,275.6,m,null,null
1371868901000,ms,-31.962386230006814,degrees,116.12318099476397,degrees,3070.06,m,135,bpm,3.081,m/s,275.6,m,null,null
1371868907000,ms,-31.962541630491614,degrees,116.12320798449218,degrees,3087.53,m,137,bpm,2.929,m/s,275.20000000000005,m,null,null
1371868912000,ms,-31.962667191401124,degrees,116.12326447851956,degrees,3102.47,m,139,bpm,2.935,m/s,274.79999999999995,m,null,null
1371868916000,ms,-31.96277003735304,degrees,116.12332575023174,degrees,3115.53,m,140,bpm,2.959,m/s,274.4,m,null,null
1371868917000,ms,-31.962798284366727,degrees,116.12331862561405,degrees,3118.7,m,140,bpm,3.018,m/s,274.4,m,null,null
1371868921000,ms,-31.962914960458875,degrees,116.12333765253425,degrees,3132.13,m,142,bpm,3.146,m/s,274.20000000000005,m,null,null
1371868924000,ms,-31.963008670136333,degrees,116.12336807884276,degrees,3142.89,m,145,bpm,3.285,m/s,274.0,m,null,null
1371868926000,ms,-31.96306466124952,degrees,116.1233954038471,degrees,3149.62,m,146,bpm,3.353,m/s,273.79999999999995,m,null,null
1371868929000,ms,-31.96314529515803,degrees,116.12343077547848,degrees,3159.18,m,149,bpm,3.306,m/s,273.79999999999995,m,null,null
1371868931000,ms,-31.963203633204103,degrees,116.1234641354531,degrees,3166.32,m,151,bpm,3.38,m/s,273.6,m,null,null
1371868934000,ms,-31.963287955150008,degrees,116.12354837357998,degrees,3178.75,m,154,bpm,3.571,m/s,273.4,m,null,null
1371868941000,ms,-31.963519798591733,degrees,116.12365356646478,degrees,3206.57,m,155,bpm,3.991,m/s,273.20000000000005,m,null,null
1371868944000,ms,-31.96361937560141,degrees,116.1236977390945,degrees,3218.25,m,155,bpm,3.933,m/s,273.0,m,null,null
1371868946000,ms,-31.96368433535099,degrees,116.1236995831132,degrees,3225.48,m,154,bpm,3.908,m/s,273.0,m,null,null
1371868949000,ms,-31.96379371918738,degrees,116.12373948097229,degrees,3238.39,m,153,bpm,3.948,m/s,273.0,m,null,null
1371868950000,ms,-31.963831773027778,degrees,116.12374492920935,degrees,3242.64,m,153,bpm,3.953,m/s,273.0,m,null,null
1371868955000,ms,-31.963996896520257,degrees,116.1237580049783,degrees,3261.06,m,151,bpm,3.851,m/s,273.0,m,null,null
1371868956000,ms,-31.964023802429438,degrees,116.12377233803272,degrees,3264.28,m,151,bpm,3.822,m/s,273.0,m,null,null
1371868960000,ms,-31.96412354707718,degrees,116.12390301190317,degrees,3280.93,m,148,bpm,3.904,m/s,273.0,m,null,null
1371868962000,ms,-31.96417878381908,degrees,116.12396562471986,degrees,3289.71,m,147,bpm,3.911,m/s,273.0,m,null,null
1371868966000,ms,-31.9642589148134,degrees,116.12404164858162,degrees,3301.12,m,146,bpm,3.687,m/s,273.0,m,null,null
1371868967000,ms,-31.964279115200043,degrees,116.12404902465641,degrees,3303.48,m,145,bpm,3.519,m/s,272.79999999999995,m,null,null
1371868970000,ms,-31.964337034150958,degrees,116.12407685257494,degrees,3310.44,m,142,bpm,3.299,m/s,272.79999999999995,m,null,null
1371868972000,ms,-31.96438212879002,degrees,116.12411767244339,degrees,3316.6,m,141,bpm,2.972,m/s,272.79999999999995,m,null,null
1371868975000,ms,-31.96446217596531,degrees,116.12416008487344,degrees,3326.38,m,138,bpm,2.894,m/s,272.79999999999995,m,null,null
1371868976000,ms,-31.964485393837094,degrees,116.12420056946576,degrees,3330.99,m,137,bpm,2.964,m/s,272.79999999999995,m,null,null
1371868979000,ms,-31.96453551761806,degrees,116.12426829524338,degrees,3339.53,m,134,bpm,2.981,m/s,272.6,m,null,null
1371868983000,ms,-31.964636771008372,degrees,116.12438019365072,degrees,3355.25,m,132,bpm,3.405,m/s,272.4,m,null,null
1371868987000,ms,-31.964787393808365,degrees,116.12443928606808,degrees,3373.07,m,131,bpm,3.783,m/s,272.4,m,null,null
1371868992000,ms,-31.964888647198677,degrees,116.12456375733018,degrees,3389.52,m,131,bpm,3.895,m/s,272.20000000000005,m,null,null
1371868993000,ms,-31.96489912457764,degrees,116.12460826523602,degrees,3393.89,m,131,bpm,3.848,m/s,272.20000000000005,m,null,null
1371868996000,ms,-31.9649479072541,degrees,116.1246975325048,degrees,3404.08,m,132,bpm,3.525,m/s,272.0,m,null,null
1371869000000,ms,-31.96500549092889,degrees,116.12484228797257,degrees,3418.77,m,130,bpm,3.511,m/s,271.79999999999995,m,null,null
1371869005000,ms,-31.965110264718533,degrees,116.1250255163759,degrees,3439.74,m,129,bpm,3.838,m/s,271.6,m,null,null
1371869009000,ms,-31.965163154527545,degrees,116.12515434622765,degrees,3453.17,m,126,bpm,3.835,m/s,271.6,m,null,null
1371869010000,ms,-31.96517899632454,degrees,116.12518519163132,degrees,3456.57,m,126,bpm,3.831,m/s,271.6,m,null,null
1371869012000,ms,-31.96521319448948,degrees,116.12525157630444,degrees,3463.75,m,126,bpm,3.768,m/s,271.4,m,null,null
1371869015000,ms,-31.96523616090417,degrees,116.12535182386637,degrees,3473.59,m,126,bpm,3.524,m/s,271.4,m,null,null
1371869016000,ms,-31.965251248329878,degrees,116.12538048997521,degrees,3476.76,m,126,bpm,3.429,m/s,271.4,m,null,null
1371869020000,ms,-31.965338084846735,degrees,116.12548593431711,degrees,3490.63,m,125,bpm,3.434,m/s,271.20000000000005,m,null,null
1371869022000,ms,-31.965397344902158,degrees,116.12553765065968,degrees,3498.82,m,125,bpm,3.543,m/s,271.20000000000005,m,null,null
1371869023000,ms,-31.96542089805007,degrees,116.12555483356118,degrees,3501.81,m,125,bpm,3.489,m/s,271.20000000000005,m,null,null
1371869027000,ms,-31.965489713475108,degrees,116.12563630566001,degrees,3512.59,m,125,bpm,3.268,m/s,271.0,m,null,null
1371869028000,ms,-31.965503375977278,degrees,116.1256523989141,degrees,3514.73,m,125,bpm,3.268,m/s,271.0,m,null,null
1371869033000,ms,-31.965594571083784,degrees,116.12575314939022,degrees,3528.9,m,126,bpm,3.042,m/s,270.6,m,null,null
1371869035000,ms,-31.96562072262168,degrees,116.12578256987035,degrees,3532.94,m,126,bpm,2.608,m/s,270.4,m,null,null
1371869038000,ms,-31.96568232960999,degrees,116.12583219073713,degrees,3541.47,m,126,bpm,2.545,m/s,270.20000000000005,m,null,null
1371869041000,ms,-31.965776793658733,degrees,116.12588055431843,degrees,3553.05,m,127,bpm,2.919,m/s,270.0,m,null,null
1371869042000,ms,-31.965802777558565,degrees,116.12587770447135,degrees,3555.85,m,127,bpm,2.921,m/s,270.0,m,null,null
1371869048000,ms,-31.965960105881095,degrees,116.12585448659956,degrees,3573.25,m,128,bpm,3.167,m/s,269.79999999999995,m,null,null
1371869049000,ms,-31.965988939628005,degrees,116.12586186267436,degrees,3576.43,m,128,bpm,3.214,m/s,269.6,m,null,null
1371869051000,ms,-31.966017773374915,degrees,116.12590125761926,degrees,3581.32,m,129,bpm,3.088,m/s,269.6,m,null,null
1371869055000,ms,-31.96600536815822,degrees,116.12600955180824,degrees,3592.13,m,129,bpm,2.856,m/s,269.4,m,null,null
1371869057000,ms,-31.96596471592784,degrees,116.12606110051274,degrees,3598.75,m,130,bpm,2.907,m/s,269.4,m,null,null
1371869059000,ms,-31.965947030112147,degrees,116.12611751072109,degrees,3604.62,m,131,bpm,2.939,m/s,269.4,m,null,null
1371869061000,ms,-31.965920459479094,degrees,116.12617366947234,degrees,3610.69,m,130,bpm,2.93,m/s,269.4,m,null,null
1371869062000,ms,-31.965924566611648,degrees,116.12621524371207,degrees,3614.64,m,130,bpm,3.002,m/s,269.4,m,null,null
1371869064000,ms,-31.965916017070413,degrees,116.12628716044128,degrees,3621.48,m,129,bpm,3.077,m/s,269.20000000000005,m,null,null
1371869068000,ms,-31.965888692066073,degrees,116.12643082626164,degrees,3635.5,m,128,bpm,3.301,m/s,269.0,m,null,null
1371869073000,ms,-31.965915095061064,degrees,116.12660081125796,degrees,3652.01,m,125,bpm,3.416,m/s,268.79999999999995,m,null,null
1371869075000,ms,-31.965944599360228,degrees,116.12664414569736,degrees,3657.47,m,124,bpm,3.3,m/s,268.79999999999995,m,null,null
1371869077000,ms,-31.96597116999328,degrees,116.12666032277048,degrees,3660.78,m,123,bpm,3.032,m/s,268.6,m,null,null
